,Bin_centers_keV,Rate_cps,Err_rate_Hz
1874,4686.25,5.4268042174805494e-05,3.133166875801792e-05
1875,4688.75,7.235738956640733e-05,3.6178694783203665e-05
1876,4691.25,0.00010853608434961099,4.430967088937032e-05
1877,4693.75,7.235738956640733e-05,3.6178694783203665e-05
1878,4696.25,1.8089347391601832e-05,1.8089347391601832e-05
1879,4698.75,1.8089347391601832e-05,1.8089347391601832e-05
1880,4701.25,5.4268042174805494e-05,3.133166875801792e-05
1881,4703.75,3.6178694783203665e-05,2.5582200415681684e-05
1882,4706.25,0.0,0.0
1883,4708.75,7.235738956640733e-05,3.6178694783203665e-05
1884,4711.25,7.235738956640733e-05,3.6178694783203665e-05
1885,4713.75,1.8089347391601832e-05,1.8089347391601832e-05
1886,4716.25,5.4268042174805494e-05,3.133166875801792e-05
1887,4718.75,3.6178694783203665e-05,2.5582200415681684e-05
1888,4721.25,5.4268042174805494e-05,3.133166875801792e-05
1889,4723.75,3.6178694783203665e-05,2.5582200415681684e-05
